"","Nest","Init","Year","Site","Win_Hi","Spr_Hi","wxt","sxt","wxw","sxw","wsi","wi"
"342","MMB018",139,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"343","MMB019",139,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"344","MMB020",142,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"345","MMB021",146,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"346","MMB023",140,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"347","MMB024",140,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"348","MMB027",144,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"349","MMB029",150,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"350","MMB030",150,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"351","MMB031",151,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"352","MMB032",150,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"353","MMB040",151,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"354","MMB042",164,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"355","TLM002",138,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"356","TLM003",138,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"357","TLM009",137,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"358","TLM017",141,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"359","TLM020",139,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"360","TLM021",139,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"361","TLM022",142,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"362","TLM023",142,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"363","TLM029",142,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"364","TLM030",138,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"365","TLM035",138,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"366","TLM037",142,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"367","TLM038",142,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"368","TLM039",142,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"369","TLM040",145,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"370","TLM049",147,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"371","TLM050",144,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"372","TLM054",147,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"373","TLM056",132,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"374","TLM057",148,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"375","TLM058",148,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"376","TLM059",139,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"377","TLM060",145,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"378","TLM062",148,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"379","TLM063",139,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"380","TLM064",133,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"381","TLM065",143,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"382","TLM066",146,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"383","TLM067",146,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"384","TLM068",146,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"385","TLM069",143,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"386","TLM073",134,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"387","TLM074",150,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"388","TLM076",141,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"389","TLM078",144,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"390","TLM079",144,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"391","TLM080",147,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"392","TLM082",144,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"393","TLM083",149,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"394","TLM084",149,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"395","TLM086",146,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"396","TLM088",149,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"397","TLM089",150,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"398","TLM090",153,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"399","TLM093",155,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"400","TLM094",139,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"401","TLM101",160,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"402","TLM104",162,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"403","WSK001",154,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"404","EFS045",143,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"405","EFS003",138,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"406","EFS020",141,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"407","EFS023",143,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"408","EFS036",147,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"409","EFS044",146,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"410","EFS049",142,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"411","EFS057",155,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"412","EFS058",152,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"413","GJH025",137,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"414","GJH042",142,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"415","GJH050",148,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"416","GJH064",160,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"417","MMB039",153,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"418","TLM016",138,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"419","TLM018",141,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"420","TLM032",141,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"421","TLM048",140,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"422","TLM055",144,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"423","TLM085",152,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"424","TLM091",151,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"425","TLM095",150,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"426","TLM100",158,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"427","TLM070",147,1997,"kig",39,13,5,1,6,0,109.697954,74.96731801
"428","DAM001",164,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"429","DAM002",155,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"430","ECH001",161,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"431","GJH001",148,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"432","GJH002",152,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"433","GJH003",154,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"434","GJH007",154,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"435","KLW002",144,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"436","KLW007",149,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"437","KLW012",151,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"438","KLW013",151,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"439","KLW014",151,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"440","KLW017",146,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"441","KLW018",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"442","KLW026",148,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"443","KLW028",157,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"444","KLW030",149,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"445","KLW032",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"446","KLW033",153,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"447","KLW034",150,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"448","KLW035",152,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"449","KLW037",151,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"450","KLW039",157,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"451","KLW042",143,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"452","KLW043",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"453","KLW045",145,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"454","KLW052",155,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"455","RMA001",160,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"456","TLM015",147,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"457","TLM020",148,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"458","TLM026",147,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"459","TLM027",144,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"460","TLM030",150,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"461","TLM033",150,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"462","TLM034",148,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"463","TLM040",149,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"464","TLM042",152,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"465","TLM043",152,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"466","TLM045",153,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"467","TLM046",154,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"468","TLM056",155,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"469","TLM059",154,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"470","TLM060",155,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"471","TLM061",155,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"472","TLM067",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"473","TLM068",149,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"474","TLM070",153,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"475","TLM073",153,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"476","TLM074",154,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"477","TLM077",157,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"478","TLM079",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"479","TLM080",154,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"480","TLM082",155,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"481","TLM083",151,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"482","TLM086",151,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"483","TLM089",155,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"484","TLM097",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"485","TLM098",159,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"486","TLM100",150,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"487","TLM102",159,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"488","TLM103",150,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"489","TLM104",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"490","TLM105",150,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"491","TLM106",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"492","TLM107",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"493","TLM109",159,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"494","TLM113",160,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"495","TLM117",154,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"496","TLM118",160,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"497","TLM123",154,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"498","TLM124",155,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"499","TLM126",152,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"500","TLM128",155,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"501","TLM135",153,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"502","TLM136",153,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"503","TLM140",154,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"504","TLM141",160,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"505","TLM142",160,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"506","TLM146",160,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"507","TLM153",159,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"508","TLM154",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"509","TLM157",163,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"510","TLM158",157,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"511","TLM159",163,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"512","TLM163",157,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"513","TLM165",167,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"514","TLM167",149,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"515","TLM170",162,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"516","TLM171",152,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"517","TLM172",152,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"518","TLM174",151,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"519","TLM175",158,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"520","TLM176",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"521","TLM177",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"522","TLM178",164,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"523","KLW041",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"524","KLW044",154,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"525","TLM021",149,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"526","TLM062",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"527","TLM078",148,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"528","TLM094",156,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"529","TLM095",159,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"530","TLM096",153,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"531","TLM112",151,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"532","TLM164",161,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"533","TLM166",159,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"534","TLM169",162,1998,"kig",63,11,9,0,4,2,221.2000517,182.4280263
"535","CLR002",158,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"536","CLR006",150,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"537","CLR007",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"538","CLR015",161,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"539","CLR033",162,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"540","CLR034",144,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"541","CLR036",152,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"542","CLR048",158,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"543","CLR057",165,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"544","GJH002",149,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"545","GJH005",150,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"546","GJH009",152,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"547","GJH020",154,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"548","GJH027",153,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"549","GJH028",153,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"550","GJH034",147,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"551","GJH035",153,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"552","GJH045",152,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"553","GJH052",152,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"554","GJH056",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"555","GJH057",155,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"556","GJH058",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"557","GJH060",160,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"558","GJH062",157,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"559","GJH063",154,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"560","GJH069",158,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"561","GJH074",155,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"562","GJH075",145,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"563","GJH076",158,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"564","GJH077",149,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"565","GJH081",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"566","GJH089",158,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"567","GJH090",161,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"568","GJH096",146,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"569","GJH098",152,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"570","GJH100",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"571","GJH114",158,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"572","GJH117",151,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"573","PD001",152,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"574","TLM003",149,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"575","TLM006",146,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"576","TLM014",150,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"577","TLM015",150,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"578","TLM024",149,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"579","TLM026",152,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"580","TLM028",152,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"581","TLM038",153,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"582","TLM044",154,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"583","TLM050",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"584","TLM051",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"585","TLM054",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"586","TLM055",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"587","TLM057",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"588","TLM061",153,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"589","TLM063",151,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"590","TLM064",154,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"591","TLM069",157,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"592","TLM073",157,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"593","TLM075",154,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"594","TLM081",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"595","TLM082",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"596","TLM083",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"597","TLM084",152,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"598","TLM087",160,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"599","TLM089",160,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"600","TLM090",160,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"601","TLM091",157,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"602","TLM093",152,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"603","TLM094",161,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"604","TLM095",161,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"605","TLM097",161,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"606","TLM099",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"607","TLM100",153,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"608","TLM101",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"609","TLM104",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"610","TLM106",154,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"611","TLM119",164,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"612","TLM120",158,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"613","TLM123",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"614","TLM128",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"615","TLM130",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"616","TLM131",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"617","TLM135",168,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"618","TLM136",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"619","TLM140",167,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"620","TLM141",167,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"621","TLM147",163,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"622","TLM161",158,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"623","TLM164",169,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"624","CLR043",163,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"625","GJH019",151,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"626","GJH025",154,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"627","GJH026",154,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"628","GJH041",158,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"629","GJH051",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"630","GJH054",153,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"631","GJH066",155,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"632","GJH087",163,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"633","GJH093",146,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"634","GJH111",155,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"635","GJH120",176,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"636","TLM002",146,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"637","TLM020",151,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"638","TLM029",152,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"639","TLM034",153,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"640","TLM035",153,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"641","TLM037",153,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"642","TLM040",153,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"643","TLM042",154,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"644","TLM045",154,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"645","TLM080",159,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"646","TLM102",162,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"647","TLM113",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"648","TLM125",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"649","TLM126",162,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"650","TLM127",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"651","TLM129",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"652","TLM148",163,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"653","TLM157",172,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"654","TLM166",169,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"655","AQ001",164,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"656","GJH115",166,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"657","TLM059",154,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"658","TLM067",151,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"659","TLM068",156,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"660","TLM071",157,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"661","TLM168",170,1999,"kig",57,18,6,2,7,1,211.5553777,176.6163431
"662","MLS060",155,2000,"kig",73,10,15,0,6,0,202.9819295,165.6570134
"663","BG011",152,2000,"kig",73,10,15,0,6,0,202.9819295,165.6570134
"664","BG005",147,2000,"kig",73,10,15,0,6,0,202.9819295,165.6570134
"665","BG008",149,2000,"kig",73,10,15,0,6,0,202.9819295,165.6570134
"666","BG016",151,2000,"kig",73,10,15,0,6,0,202.9819295,165.6570134
"667","BG017",154,2000,"kig",73,10,15,0,6,0,202.9819295,165.6570134
