,Nest,FirstFound,LastPresent,LastChecked,Fate,Freq,Init,AgeDay1,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,wxt,sxt,wxw,sxw,wsi,wi
250,TLM080,20,41,41,0,1,149,-14,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
251,TLM082,20,35,35,0,1,143,-8,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
252,TLM083,20,41,41,0,1,149,-14,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
253,TLM084,20,41,41,0,1,152,-17,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
254,TLM085,21,38,38,0,1,147,-12,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
255,TLM086,21,34,34,0,1,144,-9,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
256,TLM087,21,39,39,0,1,144,-9,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
257,TLM088,21,41,41,0,1,147,-12,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
258,TLM089,21,39,39,0,1,150,-15,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
259,TLM094,23,41,41,0,1,155,-20,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
260,TLM095,23,39,39,0,1,146,-11,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
261,TLM096,24,42,42,0,1,153,-18,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
262,TLM097,24,41,41,0,1,150,-15,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
263,TLM098,24,39,39,0,1,147,-12,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
264,TLM099,24,44,44,0,1,155,-20,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
265,TLM100,25,37,37,0,1,144,-9,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
266,TLM103,26,42,42,0,1,149,-14,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
267,TLM104,26,32,32,0,1,139,-4,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
268,TLM107,28,40,40,0,1,147,-12,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
269,TLM108,28,44,44,0,1,151,-16,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
270,TLM109,28,43,43,0,1,151,-16,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
271,TLM110,30,35,35,0,1,143,-8,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
272,EFS003,7,7,17,1,1,136,-1,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
273,EFS008,9,29,35,1,1,138,-3,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
274,EFS018,12,26,29,1,1,135,0,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
275,EFS022,13,31,33,1,1,142,-7,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
276,EFS034,14,24,28,1,1,137,-2,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
277,EFS039,17,17,27,1,1,149,-14,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
278,EFS041,17,17,27,1,1,149,-14,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
279,EFS069,24,24,33,1,1,145,-10,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
280,TLM010,8,8,18,1,1,140,-5,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
281,TLM019,10,32,35,1,1,142,-7,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
282,TLM026,11,11,21,1,1,143,-8,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
283,TLM027,11,21,30,1,1,143,-8,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
284,TLM029,11,11,21,1,1,143,-8,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
285,TLM055,16,16,26,1,1,139,-4,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
286,TLM057,17,30,33,1,1,143,-8,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
287,TLM102,26,35,37,1,1,145,-10,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
288,TLM074,19,39,39,0,1,148,-13,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
289,TLM115,46,49,49,0,1,159,-24,1996,kig,55,53,5,2,6,2,8,3,186.6332888,178.5860993
290,EFS001,1,31,31,0,1,135,5,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
291,EFS004,1,21,21,0,1,135,5,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
292,EFS013,3,23,23,0,1,137,3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
293,EFS018,4,21,21,0,1,135,5,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
294,EFS022,5,27,27,0,1,136,4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
295,EFS025,6,21,21,0,1,134,6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
296,EFS026,6,29,29,0,1,143,-3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
297,EFS028,6,24,24,0,1,137,3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
298,EFS029,8,30,30,0,1,145,-5,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
299,EFS030,8,30,30,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
300,EFS032,8,26,26,0,1,139,1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
301,EFS033,9,25,25,0,1,137,3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
302,EFS034,10,26,26,0,1,138,2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
303,EFS035,10,30,30,0,1,141,-1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
304,EFS037,10,34,34,0,1,147,-7,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
305,EFS038,10,33,33,0,1,147,-7,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
306,EFS042,11,30,30,0,1,139,1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
307,EFS048,14,36,36,0,1,148,-8,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
308,EFS050,14,34,34,0,1,148,-8,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
309,EFS052,15,25,25,0,1,136,4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
310,EFS056,18,35,35,0,1,146,-6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
311,EFS061,27,36,36,0,1,151,-11,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
312,GJH004,1,23,23,0,1,135,5,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
313,GJH015,4,27,27,0,1,138,2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
314,GJH016,4,21,21,0,1,135,5,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
315,GJH022,5,22,22,0,1,139,1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
316,GJH026,6,26,26,0,1,134,6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
317,GJH027,6,22,22,0,1,134,6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
318,GJH028,8,32,32,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
319,GJH029,8,22,22,0,1,136,4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
320,GJH030,8,30,30,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
321,GJH031,8,21,21,0,1,136,4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
322,GJH034,10,27,27,0,1,141,-1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
323,GJH035,10,30,30,0,1,144,-4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
324,GJH037,10,34,34,0,1,144,-4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
325,GJH040,11,27,27,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
326,GJH043,11,27,27,0,1,139,1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
327,GJH047,12,31,31,0,1,143,-3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
328,GJH048,12,33,33,0,1,146,-6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
329,GJH049,14,29,29,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
330,GJH051,14,23,23,0,1,132,8,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
331,GJH052,15,33,33,0,1,146,-6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
332,GJH053,15,34,34,0,1,149,-9,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
333,GJH054,16,31,31,0,1,147,-7,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
334,GJH057,17,39,39,0,1,151,-11,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
335,GJH058,18,35,35,0,1,149,-9,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
336,GJH062,19,40,40,0,1,153,-13,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
337,MMB003,2,24,24,0,1,136,4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
338,MMB011,7,23,23,0,1,138,2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
339,MMB013,9,32,32,0,1,143,-3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
340,MMB015,9,23,23,0,1,137,3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
341,MMB016,10,32,32,0,1,144,-4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
342,MMB018,11,27,27,0,1,139,1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
343,MMB019,11,28,28,0,1,139,1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
344,MMB020,11,28,28,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
345,MMB021,12,31,31,0,1,146,-6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
346,MMB023,12,27,27,0,1,140,0,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
347,MMB024,12,28,28,0,1,140,0,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
348,MMB027,13,31,31,0,1,144,-4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
349,MMB029,16,39,39,0,1,150,-10,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
350,MMB030,17,34,34,0,1,150,-10,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
351,MMB031,17,34,34,0,1,151,-11,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
352,MMB032,17,33,33,0,1,150,-10,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
353,MMB040,23,37,37,0,1,151,-11,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
354,MMB042,33,49,49,0,1,164,-24,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
355,TLM002,1,24,24,0,1,138,2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
356,TLM003,1,25,25,0,1,138,2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
357,TLM009,3,24,24,0,1,137,3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
358,TLM017,4,30,30,0,1,141,-1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
359,TLM020,5,26,26,0,1,139,1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
360,TLM021,5,22,22,0,1,139,1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
361,TLM022,5,35,35,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
362,TLM023,5,25,25,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
363,TLM029,5,28,28,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
364,TLM030,7,23,23,0,1,138,2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
365,TLM035,7,23,23,0,1,138,2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
366,TLM037,8,27,27,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
367,TLM038,8,25,25,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
368,TLM039,8,24,24,0,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
369,TLM040,8,31,31,0,1,145,-5,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
370,TLM049,10,31,31,0,1,147,-7,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
371,TLM050,10,27,27,0,1,144,-4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
372,TLM054,10,32,32,0,1,147,-7,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
373,TLM056,11,20,20,0,1,132,8,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
374,TLM057,11,33,33,0,1,148,-8,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
375,TLM058,11,33,33,0,1,148,-8,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
376,TLM059,11,27,27,0,1,139,1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
377,TLM060,11,31,31,0,1,145,-5,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
378,TLM062,11,33,33,0,1,148,-8,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
379,TLM063,11,27,27,0,1,139,1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
380,TLM064,12,22,22,0,1,133,7,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
381,TLM065,12,30,30,0,1,143,-3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
382,TLM066,12,29,29,0,1,146,-6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
383,TLM067,12,29,29,0,1,146,-6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
384,TLM068,12,29,29,0,1,146,-6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
385,TLM069,12,27,27,0,1,143,-3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
386,TLM073,13,21,21,0,1,134,6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
387,TLM074,13,34,34,0,1,150,-10,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
388,TLM076,13,30,30,0,1,141,-1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
389,TLM078,13,30,30,0,1,144,-4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
390,TLM079,13,30,30,0,1,144,-4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
391,TLM080,13,34,34,0,1,147,-7,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
392,TLM082,13,28,28,0,1,144,-4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
393,TLM083,15,35,35,0,1,149,-9,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
394,TLM084,15,36,36,0,1,149,-9,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
395,TLM086,15,33,33,0,1,146,-6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
396,TLM088,15,32,32,0,1,149,-9,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
397,TLM089,16,36,36,0,1,150,-10,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
398,TLM090,16,39,39,0,1,153,-13,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
399,TLM093,18,39,39,0,1,155,-15,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
400,TLM094,18,28,28,0,1,139,1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
401,TLM101,29,44,44,0,1,160,-20,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
402,TLM104,41,47,47,0,1,162,-22,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
403,WSK001,20,39,39,0,1,154,-14,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
404,EFS045,12,30,30,0,1,143,-3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
405,EFS003,1,1,8,1,1,138,2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
406,EFS020,4,18,24,1,1,141,-1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
407,EFS023,6,33,36,1,1,143,-3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
408,EFS036,10,10,17,1,1,147,-7,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
409,EFS044,12,30,32,1,1,146,-6,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
410,EFS049,14,26,31,1,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
411,EFS057,18,25,32,1,1,155,-15,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
412,EFS058,18,18,25,1,1,152,-12,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
413,GJH025,6,23,25,1,1,137,3,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
414,GJH042,11,25,31,1,1,142,-2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
415,GJH050,14,28,33,1,1,148,-8,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
416,GJH064,29,38,41,1,1,160,-20,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
417,MMB039,19,19,26,1,1,153,-13,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
418,TLM016,4,20,25,1,1,138,2,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
419,TLM018,4,18,23,1,1,141,-1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
420,TLM032,7,25,28,1,1,141,-1,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
421,TLM048,10,24,27,1,1,140,0,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
422,TLM055,10,10,17,1,1,144,-4,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
423,TLM085,15,36,37,1,1,152,-12,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
424,TLM091,17,17,24,1,1,151,-11,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
425,TLM095,19,33,36,1,1,150,-10,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
426,TLM100,27,44,47,1,1,158,-18,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
427,TLM070,13,41,41,0,1,147,-7,1997,kig,39,64,13,1,5,1,6,0,109.697954,74.96731801
428,DAM001,27,40,40,0,1,164,-15,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
429,DAM002,28,32,32,0,1,155,-6,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
430,ECH001,21,36,36,0,1,161,-12,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
431,GJH001,21,33,33,0,1,148,1,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
432,GJH002,19,32,32,0,1,152,-3,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
433,GJH003,21,32,32,0,1,154,-5,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
434,GJH007,21,31,31,0,1,154,-5,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
435,KLW002,1,26,26,0,1,144,5,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
436,KLW007,6,28,28,0,1,149,0,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
437,KLW012,8,29,29,0,1,151,-2,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
438,KLW013,8,29,29,0,1,151,-2,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
439,KLW014,8,29,29,0,1,151,-2,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
440,KLW017,9,27,27,0,1,146,3,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
441,KLW018,10,33,33,0,1,156,-7,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
442,KLW026,11,32,32,0,1,148,1,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
443,KLW028,11,33,33,0,1,157,-8,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
444,KLW030,12,25,25,0,1,149,0,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
445,KLW032,13,31,31,0,1,156,-7,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
446,KLW033,13,33,33,0,1,153,-4,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
447,KLW034,13,26,26,0,1,150,-1,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
448,KLW035,13,29,29,0,1,152,-3,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
449,KLW037,14,27,27,0,1,151,-2,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
450,KLW039,14,33,33,0,1,157,-8,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
451,KLW042,16,23,23,0,1,143,6,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
452,KLW043,16,30,30,0,1,156,-7,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
453,KLW045,18,21,21,0,1,145,4,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
454,KLW052,28,35,35,0,1,155,-6,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
455,RMA001,23,37,37,0,1,160,-11,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
456,TLM015,1,24,24,0,1,147,2,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
457,TLM020,2,24,24,0,1,148,1,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
458,TLM026,4,26,26,0,1,147,2,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
459,TLM027,4,17,17,0,1,144,5,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
460,TLM030,4,26,26,0,1,150,-1,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
461,TLM033,4,25,25,0,1,150,-1,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
462,TLM034,5,25,25,0,1,148,1,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
463,TLM040,6,28,28,0,1,149,0,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
464,TLM042,6,29,29,0,1,152,-3,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
465,TLM043,6,28,28,0,1,152,-3,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
466,TLM045,8,29,29,0,1,153,-4,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
467,TLM046,8,29,29,0,1,154,-5,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
468,TLM056,9,32,32,0,1,155,-6,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
469,TLM059,9,28,28,0,1,154,-5,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
470,TLM060,9,33,33,0,1,155,-6,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
471,TLM061,9,30,30,0,1,155,-6,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
472,TLM067,10,34,34,0,1,156,-7,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
473,TLM068,10,26,26,0,1,149,0,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
474,TLM070,10,29,29,0,1,153,-4,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
475,TLM073,10,24,24,0,1,153,-4,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
476,TLM074,11,27,27,0,1,154,-5,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
477,TLM077,11,36,36,0,1,157,-8,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
478,TLM079,11,24,24,0,1,156,-7,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
479,TLM080,11,24,24,0,1,154,-5,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
480,TLM082,12,31,31,0,1,155,-6,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
481,TLM083,12,27,27,0,1,151,-2,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
482,TLM086,12,26,26,0,1,151,-2,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
483,TLM089,12,28,28,0,1,155,-6,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
484,TLM097,13,31,31,0,1,156,-7,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
485,TLM098,13,34,34,0,1,159,-10,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
486,TLM100,13,25,25,0,1,150,-1,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
487,TLM102,13,31,31,0,1,159,-10,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
488,TLM103,13,30,30,0,1,150,-1,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
489,TLM104,13,33,33,0,1,156,-7,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
490,TLM105,13,26,26,0,1,150,-1,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
491,TLM106,13,28,28,0,1,156,-7,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
492,TLM107,13,33,33,0,1,156,-7,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
493,TLM109,13,32,32,0,1,159,-10,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
494,TLM113,14,34,34,0,1,160,-11,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
495,TLM117,14,31,31,0,1,154,-5,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
496,TLM118,14,35,35,0,1,160,-11,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
497,TLM123,14,28,28,0,1,154,-5,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
498,TLM124,15,28,28,0,1,155,-6,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
499,TLM126,15,28,28,0,1,152,-3,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
500,TLM128,16,32,32,0,1,155,-6,1998,kig,63,48,11,0,9,0,4,2,221.2000517,182.4280263
